Unique_Id,Trail_Name,Source,Distance,Elevation_Gain,Highest_Point,Difficulty,Est_Hike_Duration,Trail_Type,Rating,Area,State,Country,Latitude,Longitude,Review_Count,Url,Cover_Photo,Parsed_Date
201184af1ae0,Robinson Woods Preserve Loop,AllTrails,1.5,49.0,662,1,28.0,Loop,4.4,Robinson Woods Preserve,Michigan,United States,41.84976,-86.64721,83,https://www.alltrails.com/trail/us/michigan/robinson-woods-preserve-loop,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjM1Njc1ODYvOGVjYjczYzY2YTc4YmViMWEzYzM2ODA3MmJlZTVmMjAuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
47c556c32d96,Timm Preserve Trail,AllTrails,2.0,3.0,803,1,34.0,Loop,4.6,Timm Preserve,Michigan,United States,41.84185,-85.56546,84,https://www.alltrails.com/trail/us/michigan/timm-preserve,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjQ2NTIzNzAvNmU5NmFmMjM1MmZmYjkxOTU4NWJjMzU1ZTlhNDc3ZTYuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
d1627b6a301c,Fernwood Botanical Gardens Loop,AllTrails,1.8,134.0,761,1,39.0,Loop,4.6,Fernwoods Botanical Gardens,Michigan,United States,41.86512,-86.34633,89,https://www.alltrails.com/trail/us/michigan/fernwood-botanical-gardens-loop,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTMyOTcyNDMvMDAyZGFkODllYjFmYWI1ZDkxNjEwMTk3MWJiMWJlMmYuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
f6e525795037,Jens Jensen Preserve Loop,AllTrails,1.4,16.0,626,1,25.0,Loop,4.4,Jens Jensen Preserve,Michigan,United States,41.88063,-86.61662,69,https://www.alltrails.com/trail/us/michigan/jens-jensen-preserve-loop,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNDczNDA1MjkvMWE2N2M1YzFmMTgyZTI1MmYyMzEzZmEwNzMxZTlhMmIuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
cbb804f0a5e9,North Country Trail: M34 to Tripp Road,AllTrails,2.2,68.0,1092,1,44.0,Point-to-Point,4.6,Lost Nation State Game Area,Michigan,United States,41.8793,-84.53024,57,https://www.alltrails.com/trail/us/michigan/north-country-trail-m34-to-tripp-road,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMjY3MzczNzIvYTZkMTBmMWMzYjFkMWRiMjMyYjEwNWNhOTI1Njg3YjIuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
36072ac1f19e,Erie Marsh Preserve Main Trail,AllTrails,5.0,35.0,583,3,87.0,Loop,4.0,Erie Marsh Preserve,Michigan,United States,41.76416,-83.47201,34,https://www.alltrails.com/trail/us/michigan/erie-marsh-preserve-main-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjM5MTE0NTEvYTBlYTQ3NmRlODRlNmMxYmRhMmY4YTJkMGUxNmQ0NjcuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
77420b9701e7,Harbert Road Preserve Trail,AllTrails,2.0,16.0,669,1,35.0,Loop,4.2,Harbert Road Preserve,Michigan,United States,41.87047,-86.59862,47,https://www.alltrails.com/trail/us/michigan/harbert-road-preserve-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTk3NTA2MTEvNzUzYmNlODUzNzVkNzM5MzQ0MmZhZmE3Yzc1M2U4ODQuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
db29e8a41d15,Burns Prairie Preserve Trail,AllTrails,1.5,54.0,754,1,29.0,Loop,4.6,Burns Prairie Preserve,Michigan,United States,41.7898,-86.46346,22,https://www.alltrails.com/trail/us/michigan/burns-prarie-preserve-hike,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMzgyODUzOTgvYmMwOTQxMWYwNjhmYzYwZWIyZDFlN2IzZjQ5Zjg0NTguanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
80dd278f0b45,Chris Thompson Memorial Preserve Trail,AllTrails,1.1,32.0,656,1,21.0,Loop,4.8,Chris Thompson Memorial Preserve,Michigan,United States,41.84026,-86.63739,20,https://www.alltrails.com/trail/us/michigan/chris-thompson-memorial-preserve-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTI5OTI0NDYvNDY3NzIwYmIwZmE5MGY5ZGYwZWUzOGY3MTJhNjVkODIuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
7e003ab3a1fe,Lake Number One and Two Trail,AllTrails,1.6,134.0,1026,1,35.0,Out & Back,4.0,Lost Nation State Game Area,Michigan,United States,41.82724,-84.47357,17,https://www.alltrails.com/trail/us/michigan/lake-number-one-and-two-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNDU3MDc1NDcvMTNhMjQyYjNlNmZhMzBlMjlhM2JmMGY1Y2FhODJjMDguanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
8eb603aca4f1,Turtle Creek Preserve Path South,AllTrails,0.7,16.0,623,1,13.0,Loop,3.5,Turtle Creek Preserve,Michigan,United States,41.78468,-86.75599,21,https://www.alltrails.com/trail/us/michigan/turtle-creek-preserve-path-south,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjUwNDY1MzQvMjQ5Y2MyNGU4MDY1YzlhNjE5MDE3YWFhZmQxNmQwZTEuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
013633626a83,Hoadley Nature Trail,AllTrails,1.1,16.0,682,1,20.0,Loop,4.3,Watkins Memorial Park,Michigan,United States,41.79637,-86.61848,16,https://www.alltrails.com/trail/us/michigan/hoadley-nature-trail,,2024-04-02
6ccb8ab810f8,Mud Lake Bog,AllTrails,0.5,6.0,731,1,9.0,Loop,4.0,,Michigan,United States,41.82743,-86.43567,22,https://www.alltrails.com/trail/us/michigan/mud-lake-bog,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjgxODc4NjUvZWM4YWI5MTI5ZjM1ZTkzMDhhMmYyMDI3MTNmYzA5NWYuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
ce39039febe4,Woodtick Peninsula,AllTrails,4.4,44.0,587,1,77.0,Out & Back,3.1,Erie State Game Area,Michigan,United States,41.79454,-83.44686,46,https://www.alltrails.com/trail/us/michigan/woodtick-peninsula,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMTk5Nzg3MzIvMTg0MzBkNTg5YzZmMDdhYmI5YmM4MDA4NDc0YTRlOTMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
f416faa7f0e8,Whiteford Stoneco Community Park Loop,AllTrails,1.6,26.0,682,1,29.0,Loop,3.9,,Michigan,United States,41.74462,-83.66057,15,https://www.alltrails.com/trail/us/michigan/whitefield-community-park,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNDMyMjE4MjYvMjE0ODBlYjkxNTJhYzVmMmU3Zjc2ODYwMDBkZmQyZDMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
13180f997d12,Gerber Hill Park Loop,AllTrails,0.6,8.0,695,1,11.0,Loop,4.5,Gerber Hill Park,Michigan,United States,41.84955,-83.77362,14,https://www.alltrails.com/trail/us/michigan/gerber-hill-park-loop,,2024-04-02
6935236e3dc1,Erie Marsh Preserve Full Perimeter Trail,AllTrails,5.7,75.0,583,3,101.0,Loop,3.5,Erie Marsh Preserve,Michigan,United States,41.76421,-83.47231,4,https://www.alltrails.com/trail/us/michigan/erie-marsh-preserve-full-perimeter-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjM5MzYxNTIvNWQyZjE3OTExYTlmYmUwMmEwMjIxZDNmY2FjYmYzOTIuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
